anime_ids	name	genre	type	episodes	rating	members
6388	Yama Nezumi Rocky Chuck	Adventure, Fantasy, Kids	TV	52	6.15	507
3132	Angelique: Shiroi Tsubasa no Memoire	Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo	OVA	2	6.14	1871
5453	Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!	Music	OVA	1	6.14	1455
6898	Cleopatra D.C.	Action, Adventure, Sci-Fi	OVA	3	6.14	1074
5252	Extra	Action, Dementia, Horror, Music, Sci-Fi	Music	1	6.14	2401
6498	Hero Bank	Game, Kids	TV	51	6.15	1946
6718	Kaitouranma The Animation	Action, Adventure, Martial Arts, Samurai	OVA	2	6.14	1512
6081	Kodai Ouja Kyouryuu King	Adventure, Fantasy, Kids	TV	49	6.14	4402
5086	Kumi to Tulip	Kids, Sci-Fi	Movie	1	6.14	999
3226	Lime-iro Senkitan	Drama, Ecchi, Harem, Historical, Mecha, Supernatural	TV	13	6.14	6176
6887	Melty Lancer	Adventure, Comedy, Sci-Fi, Space	OVA	6	6.14	1035
5806	Nandaka Velonica	Comedy, Fantasy, Kids	TV	10	6.14	737
6062	Rusty Nail	Action, Music, Sci-Fi	Music	1	6.14	417
6313	Shin Hurricane Polymar	Action, Martial Arts, Sci-Fi, Super Power	OVA	2	6.14	752
3883	Wind: A Breath of Heart (TV)	Drama, Romance, School, Supernatural	TV	13	6.14	7778
6748	&quot;Eiji&quot;	Comedy, Drama, Sports	OVA	1	6.13	805
6098	Bohemian Rhapsody	Music, Sci-Fi, Space	Music	1	6.13	3005
298	Diabolik Lovers More,Blood	Harem, School, Shoujo, Vampire	TV	12	6.13	37924
6055	Houseki no Kuni	Fantasy, Sci-Fi, Seinen	ONA	1	6.13	1156
1892	I&#039;&#039;s	Drama, Romance	OVA	2	6.13	6419
5389	Mahoutsukai Jiji	Fantasy, Magic, Music	ONA	1	6.13	1039
5005	Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu	Music	Special	1	6.13	863
5742	Nineteen 19	Drama, Romance	OVA	1	6.13	1402
1659	Rescue Me!	Ecchi, Harem, Romance	OVA	1	6.13	14381
6279	Shin Strange+ Special	Comedy, Shoujo, Slice of Life	Special	1	6.13	1094
5270	Shining Hearts: Shiawase no Pan Specials	Fantasy	Special	6	6.13	1572
6889	Sprite: Between Two Worlds	Comedy, Ecchi, Romance, School	OVA	2	6.13	810
6052	Yonhyakunijuu Renpai Girl	Comedy, Romance, School	Special	1	6.13	2852
4676	Yoroiden Samurai Troopers Message	Adventure, Fantasy, Samurai, Shounen	OVA	5	6.13	1299
1279	AIKa R-16: Virgin Mission	Action, Comedy, Ecchi	OVA	3	6.12	13346
7213	Alexander Senki Movie	Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural	Movie	1	6.12	1258
4704	Bannou Yasai Ninninman	Comedy, Supernatural	Movie	1	6.13	3612
2892	Channel 5.5 3rd Season	Comedy, Parody	ONA	4	6.12	280
5083	Decorator	Music	Music	1	6.12	880
5491	Digimon Adventure 3D: Digimon Grand Prix!	Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports	Movie	1	6.12	4882
5262	Downloader	Music	Music	1	6.12	3680
4834	Genocyber	Action, Horror, Mecha, Psychological, Sci-Fi	OVA	5	6.12	12158
2034	Green Green OVA	Comedy, Ecchi, Romance, School	OVA	1	6.12	21620
5212	Houma Hunter Lime	Comedy, Fantasy	OVA	3	6.12	945
6671	Mobile Suit SD Gundam Mk III	Mecha, Parody, Sci-Fi	OVA	6	6.12	1805
2835	Puchitto Gargantia Special	Comedy, Mecha, Sci-Fi	Special	1	6.12	1786
2262	Samurai Gun	Action, Historical, Seinen	TV	12	6.12	5381
4778	Stitch!	Adventure, Comedy, Kids	TV	25	6.12	2569
7209	World Fool News (TV)	Comedy, Slice of Life	TV	12	6.12	999
2745	Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal	Comedy	Special	1	6.13	12967
4415	Anime Tenchou	Action, Parody	OVA	1	6.11	6066
5708	Believe	Action, Music, Super Power	Music	1	6.11	616
5957	Dallos	Action, Mecha, Sci-Fi	OVA	4	6.11	2520
4591	Happy World!	Comedy, Ecchi, Fantasy, Romance	OVA	3	6.11	4348
7054	Karasu Tengu Kabuto: Ougon no Me no Kemono	Action, Adventure, Drama, Historical	OVA	1	6.11	735
4791	Kashou no Tsuki: Aki Kyougen	Historical, Romance, Shoujo, Supernatural	OVA	2	6.11	3621
4807	Legend of Crystania OVA	Action, Adventure, Fantasy, Magic, Supernatural	OVA	3	6.11	2521
5927	Lily C.A.T.	Horror, Sci-Fi, Space	Movie	1	6.11	2068
3797	Mangirl!: Asobu Henshuu Girl	Comedy, Slice of Life	Special	1	6.11	3933
2399	Ojisan to Marshmallow Special	Comedy	Special	1	6.11	6392
4468	Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari	Comedy, Romance	Movie	1	6.11	1804
2626	Queen&#039;s Blade: Rurou no Senshi Specials	Action, Adventure, Ecchi, Fantasy	Special	6	6.11	9470
6307	Shin SOS Dai Tokyo Tankentai	Adventure	Movie	1	6.11	977
3648	Shoka	Action, Fantasy, Historical	Special	1	6.11	3355
6415	Suki Desu Suzuki-kun!!	Romance	OVA	2	6.11	3514
2117	Taboo Tattoo	Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural	TV	12	6.11	99460
5345	Usaru-san	Kids	Special	4	6.11	822
6267	Arata Kangatari Picture Drama	Fantasy	Special	6	6.1	1129
1333	Bio Hunter	Action, Demons, Horror	OVA	1	6.1	5719
5599	Buddha Saitan	Psychological, Romance, Supernatural	Movie	1	6.1	3824
7306	Comet Lucifer: Garden Indigo no Shasou kara	Adventure, Comedy, Fantasy	Special	12	6.1	2769
4635	Kagami no Genon	Slice of Life	Movie	1	6.1	1803
6663	Kare Baka: Wagahai no Kare wa Baka de R	Comedy, Romance, School	ONA	8	6.1	4391
1797	Kikumana	Dementia, Psychological	ONA	1	6.1	4723
4265	Piano	Drama, Music, Romance, Shoujo, Slice of Life	TV	10	6.1	5674
1102	Seikon no Qwaser Picture Drama	Ecchi	Special	16	6.1	8932
1666	Strange+	Comedy, Shoujo, Slice of Life	TV	12	6.1	21006
4227	The SoulTaker: Tamashii-gari - Komugi Daisakusen	Comedy	Special	3	6.1	1266
5662	White Album 2 Picture Drama	Drama, Ecchi	Special	2	6.1	2296
2627	Yamato 2520	Action, Adventure, Military, Sci-Fi	OVA	3	6.1	726
5085	Yodaka no Hoshi (Music)	Drama, Fantasy, Music, Slice of Life	Music	1	6.1	478
6853	Backkom	Comedy, Kids	TV	52	6.09	423
5073	Chime	Music	Music	1	6.09	3125
2670	Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan	Comedy, Sci-Fi, Shounen	Movie	1	6.09	576
6042	Mai no Mahou to Katei no Hi	Drama, Magic	Special	1	6.09	1131
2843	Mujaki no Rakuen	Comedy, Ecchi, Romance, School, Seinen	OVA	3	6.09	12054
6637	Musaigen no Phantom World: Limitless Phantom World	Comedy, Fantasy, Supernatural	Special	7	6.09	6401
4951	Nurse Witch Komugi-chan R	Comedy, Magic, Parody	TV	12	6.09	7376
5384	Ra/Radio Noise*Planet	Adventure, Psychological, Sci-Fi	OVA	1	6.09	595
7254	Rokushin Gattai GodMars: Juunanasai no Densetsu	Action, Mecha, Sci-Fi, Space	OVA	1	6.09	408
1555	Saint Beast: Seijuu Kourin-hen	Action, Fantasy, Magic, Supernatural	TV	6	6.09	6177
4926	Tonari no 801-chan R	Comedy, Music	OVA	1	6.09	1947
2077	Toshi Densetsu Monogatari Hikiko	Horror	OVA	1	6.09	2963
4941	Ultraviolet: Code 044	Action, Sci-Fi	TV	12	6.09	3784
7287	Xanadu Dragonslayer Densetsu	Adventure, Comedy, Fantasy	OVA	1	6.09	307
2977	Zettai Bouei Leviathan: Mini Takibi Gekijou	Comedy, Fantasy, Magic	Special	13	6.09	1203
1288	AIKa Zero	Action, Adventure, Comedy, Ecchi	OVA	3	6.08	9595
2479	Divergence Eve	Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space	TV	13	6.08	7833
5079	GAME OVER feat. Hatsune Miku	Music	Music	1	6.08	1400
1708	Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue	Action, Sci-Fi	ONA	1	6.08	1348
6955	Kikou Sennyo Rouran	Action, Fantasy, Mecha	TV	28	6.08	1049
6304	Koneko no Rakugaki	Comedy	Movie	1	6.08	547
1268	Najica Dengeki Sakusen	Action, Comedy, Ecchi, Sci-Fi	TV	12	6.08	9605
6719	Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA	Comedy, Drama, Harem, Romance, Sci-Fi	OVA	4	6.08	550
7029	Cream Lemon: Lemon Angel	Ecchi	TV	37	6.07	1068
4732	Duel Masters Movie 1: Yami no Shiro no Maryuuou	Adventure, Kids	Movie	1	6.07	748
7039	Gensou Jotan Ellcia	Adventure, Fantasy	OVA	4	6.07	940
6491	Hate You	Music	Music	1	6.07	1222
5393	Misenai Namida wa, Kitto Itsuka	Fantasy, Music	Music	1	6.07	279
6164	Oh! Super Milk-chan	Action, Comedy, Parody, Sci-Fi	TV	12	6.07	2757
7349	Oreca Battle	Game	TV	51	6.07	1632
3748	Sono Kinisasete yo: My My Mai	Comedy, Ecchi, Supernatural	OVA	2	6.07	1018
5397	Taisei Kensetsu: Shin Doha Kokusai Kuukou	Drama	Special	1	6.07	1705
5330	Tomorrow&#039;s Song	Music	Music	1	6.07	507
3818	Wake Up, Girl Zoo!	Comedy	ONA	10	6.07	3308
6165	Ayane-chan High Kick!	Comedy, Shounen, Sports	OVA	2	6.06	2439
5352	Defend Love	Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural	Music	1	6.06	1162
279	Diabolik Lovers OVA	Harem, School, Shoujo, Vampire	OVA	1	6.06	13638
5772	Gunparade Orchestra	Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life	TV	24	6.06	2816
3139	Hatsukoi Monster	Comedy, Romance, School, Shoujo	TV	12	6.06	37238
6592	Inferno Cop Specials	Action, Comedy	Special	2	6.06	755
5279	Juusou Kikou Dancougar Nova	Mecha	TV	12	6.06	3326
5756	Koi Hanabi	Fantasy, Music	Music	1	6.06	235
3208	Mangirl!	Comedy, Slice of Life	TV	13	6.05	19015
55	Marginal Prince: Gekkeiju no Ouji-tachi	Romance, School, Shounen Ai	TV	13	6.06	7962
2717	Maria†Holic: Run Run Riru Ran Ran Rara	Comedy, Music	Music	1	6.06	2778
6070	Puzzle &amp; Dragons CM	Game, School	ONA	2	6.06	696
6931	Ryuusei Sentai Musumet	Adventure, Comedy, Ecchi, Romance, Sci-Fi	TV	13	6.06	1331
6821	Saa Ikou! Tamagotchi	Kids	TV	12	6.06	487
4494	Seihou Tenshi Angel Links	Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space	TV	13	6.06	4817
6321	Teito Monogatari	Historical, Horror, Supernatural	OVA	4	6.06	3393
4842	Turning Girls	Comedy, Slice of Life	ONA	7	6.06	4588
6540	Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni	Adventure, Comedy, Supernatural	Special	1	6.06	265
3837	Cheer Danshi!! Recap	School, Sports	Special	1	6.06	2537
5122	Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!	Action, Mecha, Sci-Fi, Super Power	Movie	1	6.05	389
3864	Dore Dore no Uta	Music	Music	1	6.05	1658
5335	G-9	Fantasy	OVA	1	6.05	1693
4021	Guardian Hearts-Power UP!	Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance	OVA	4	6.05	2402
5431	Kaitou Tenshi Twin Angel	Magic	OVA	2	6.05	3442
4673	Lemon Angel (1988/II)	Ecchi	TV	8	6.05	462
3710	Love♥Love?	Comedy, Ecchi, Harem, Romance	TV	9	6.05	15114
3877	Memories Off	Drama, Romance	OVA	3	6.05	4488
5081	Parol no Miraijima	Action, Adventure, Fantasy	Movie	1	6.05	1541
4282	Samurai Girl Real Bout High School	Adventure, Comedy, Fantasy, Shounen	TV	13	6.05	6689
4502	Sengoku Kitan Youtouden Soushuuhen	Action, Martial Arts, Samurai	Movie	1	6.05	3110
6988	Shuten Douji	Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural	OVA	4	6.05	1036
1269	AIKa	Action, Adventure, Comedy, Ecchi, Sci-Fi	OVA	7	6.04	17545
5919	Angel Cop	Action, Police, Sci-Fi	OVA	6	6.04	5663
6399	Aquarian Age: Saga II - Don&#039;t Forget Me...	Action, Drama, Super Power	OVA	1	6.04	2332
5954	Birth	Action, Adventure, Comedy, Sci-Fi	OVA	1	6.04	2129
5926	Bouken! Iczer 3	Action, Adventure, Sci-Fi	OVA	6	6.04	1218
5486	Busou Chuugakusei: Basket Army	Action, Military	ONA	5	6.04	4046
5743	Deimos no Hanayome: Ran no Kumikyoku	Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural	OVA	1	6.04	2030
6369	Gall Force: New Era	Action, Mecha, Military, Sci-Fi, Space	OVA	2	6.04	950
6874	Kerokko Demetan	Comedy, Fantasy, Kids	TV	39	6.04	533
4794	Lesson XX	Romance, Shounen Ai	OVA	1	6.04	4574
4709	Otome Nadeshiko Koi Techou	Historical, Shoujo	OVA	1	6.04	3074
5018	Regalia: The Three Sacred Stars	Action, Mecha, Sci-Fi	TV	13	6.03	16766
7169	Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama	Fantasy	Special	6	6.04	1292
6274	Strange+ Special	Comedy, Shoujo, Slice of Life	Special	1	6.04	1235
5123	Transformers Superlink Special	Adventure, Kids, Mecha, Sci-Fi, Shounen	Special	1	6.04	418
5120	Transformers: Scramble City	Action, Mecha, Sci-Fi, Shounen	OVA	1	6.04	792
6426	Anime Oyako Gekijou	Adventure, Fantasy, Historical, Kids, Sci-Fi	TV	26	6.03	1074
5381	Forsaken	Music, Vampire	Music	1	6.03	583
3611	Girlfriend (Kari)	School, Slice of Life	TV	12	6.03	24338
1981	Himegoto	Comedy, School	TV	13	6.03	42129
6122	Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!	Magic	TV	12	6.03	4669
6935	Kotetsu no Daibouken	Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen	OVA	2	6.03	1420
3829	Mahou Shoujo Nante Mou Ii Desukara.	Comedy, Magic	TV	12	6.03	13654
6412	Minna Agechau♡	Comedy, Ecchi, Romance	OVA	1	6.03	690
1353	Petit Eva: Evangelion@School	Comedy, Parody, School	ONA	24	6.03	15734
4334	Shihaisha no Tasogare	Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural	OVA	1	6.03	4377
2442	Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari	Comedy, Mecha, Police, Sci-Fi	TV	12	6.02	37993
2063	Avenger	Adventure, Fantasy, Sci-Fi, Shounen	TV	13	6.02	12286
6303	Babel Nisei (1992)	Action, Mecha, Sci-Fi	OVA	4	6.02	1074
1481	Chocotan!	Comedy, Shoujo	Special	1	6.02	2923
1657	Cyclops Shoujo Saipuu	Comedy, Ecchi, School, Slice of Life	ONA	12	6.02	15329
6010	Firestorm	Action, Mecha, Military, Sci-Fi	TV	26	6.02	615
3426	G-On Riders	Action, Comedy, School, Sci-Fi	TV	13	6.02	2606
1969	Ishida to Asakura	Comedy, School, Seinen	TV	12	6.02	9800
7372	La Rose de Versailles	Drama, Historical, Military, Romance, Shoujo Ai, Slice of Life	Special	1	6.02	1812
6675	Mobile Suit SD Gundam Musha, Knight, Commando	Action, Comedy, Fantasy, Mecha, Parody	Movie	2	6.02	860
4872	Sailor Victory	Action, Comedy, Mecha, Sci-Fi	OVA	2	6.02	801
4455	Soul Link Special	Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space	Special	1	6.02	1973
5071	4-Day Weekend	Music	Music	1	6.01	1712
6115	Baton	Adventure, Sci-Fi	Movie	3	6.01	1482
4995	Chokkyuu Hyoudai Robot Anime: Straight Title	Comedy, Mecha	TV	12	6.01	1399
5362	Full Moon Party	Music	Music	1	6.01	1020
3908	Guardian Hearts	Comedy, Ecchi, Magic, Romance, School	OVA	6	6.01	5409
6754	Hipira-kun ONA	Comedy, Fantasy, Kids, Supernatural, Vampire	ONA	2	6.01	318
6446	Jack to Mame no Ki (1989)	Adventure, Dementia, Kids	OVA	1	6.01	630
2776	Kotoura-san: Haruka no Heya	Comedy, School	ONA	6	6.01	9641
5658	Otaku no Seiza	Comedy, Parody	OVA	2	6.01	378
7128	Princess Rouge	Fantasy, Romance	OVA	2	6.01	1025
2153	Ryo	Action, Drama, Historical, Samurai	Movie	1	6.01	8687
1377	Aoi Sekai no Chuushin de	Action, Adventure, Ecchi, Fantasy, Parody, Shounen	Special	3	6.0	25693
1446	Comet Lucifer	Action, Adventure, Fantasy, Mecha	TV	12	6.0	66659
5752	Kodomo no Keijijougaku	Fantasy	ONA	1	6.0	543
6058	Planet:Valkyrie	Action, Music	ONA	1	6.0	883
3448	Rio: Rainbow Gate!	Comedy, Ecchi, Game	TV	13	6.0	22396
1960	Sekai de Ichiban Tsuyoku Naritai!	Action, Ecchi, Sports	TV	12	6.0	26513
4883	Shin Onimusha: Dawn of Dreams the Story	Action, Demons, Historical, Martial Arts, Samurai	OVA	1	6.0	695
1346	Sora Iro no Tane	Kids	Special	1	6.0	2016
3451	T.P. Sakura: Time Paladin Sakura	Action, Magic	OVA	2	6.0	2784
4772	The Epic Of ZektBach	Action, Fantasy, Supernatural	OVA	1	6.0	2792
5134	6♥Princess	Magic, Music	Music	1	5.99	1807
2035	Cosplay Complex	Comedy, Ecchi, Parody, School	OVA	3	5.99	8706
5619	Early Reins	Action, Adventure, Seinen	OVA	1	5.99	1902
4340	First Squad	Action, Music	Music	1	5.99	4946
4887	Gun x Sword-san	Action, Dementia, Parody	Special	13	5.99	2168
4493	Hoshizora Kiseki	Romance, Sci-Fi	ONA	1	5.99	7674
3882	Kakyuusei 2: Hitomi no Naka no Shoujo-tachi	Comedy, Drama, Harem, Romance, School	TV	13	5.99	3334
5760	Melody	Drama	ONA	1	5.99	1018
6268	Nexus	Music	Music	1	5.99	1884
2525	SD Gundam Gaiden	Adventure, Comedy, Fantasy, Mecha	OVA	4	5.99	1467
6760	Si Ling Bianma: Zhi Shijie Caozong Zhe	Fantasy, Game, Horror, Mystery, Parody, Psychological	ONA	12	5.99	563
3863	Space Station No.9	Music, Sci-Fi	Music	1	5.99	1629
6101	Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule	Comedy	Special	1	5.98	2297
5350	Boku wa Kuma	Kids, Music, Slice of Life	Music	1	5.98	985
6622	Dream Creator feat. GUMI	Music	Music	1	5.98	571
5349	Hashire!	Comedy	ONA	1	5.98	556
5358	Kaichuu!	Comedy, Seinen, Sports	ONA	4	5.98	6941
2736	Kamisama Dolls Specials	Comedy	Special	6	5.98	4985
6477	Koi-ken!: Watashitachi Anime ni Nacchatta!	Ecchi, Music	ONA	12	5.98	3384
2714	Mahou Shoujo Sonico★Magica	Music, Parody	ONA	1	5.98	13266
6864	Ninja Mono	Adventure, Comedy, Shounen, Supernatural	OVA	2	5.98	1651
4600	Tactical Roar Special	Action, Comedy, Ecchi, Military, Romance, Sci-Fi	Special	1	5.98	1252
4333	Ame to Shoujo to Watashi no Tegami	Shoujo	ONA	1	5.97	6686
4846	Fushigi na Somera-chan	Comedy, Magic, Slice of Life	TV	12	5.97	7988
2092	Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya	Fantasy, Historical, Romance, Shoujo	OVA	1	5.97	2147
4001	Koi Koi 7 Specials	Comedy, Ecchi	Special	7	5.97	1623
6673	Mobile Suit SD Gundam Mk V	Comedy, Mecha, Parody, Sci-Fi	OVA	3	5.97	1294
5996	Mother: Saigo no Shoujo Eve	Adventure, Drama, Sci-Fi	Movie	1	5.97	697
6523	Refrain Blue	Drama, Romance	OVA	3	5.97	1181
1740	Boku no Imouto wa &quot;Osaka Okan&quot;	Comedy	TV	12	5.96	12917
3812	Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe	Comedy, Slice of Life	TV	12	5.95	6220
3750	Dark Side Cat	Action	ONA	6	5.96	1821
2787	Erementar Gerad: Aozora no Senki	Music	Music	1	5.96	759
6581	Fake Doll	Music	Music	1	5.96	893
3895	Koi Koi 7	Comedy, Harem, Romance	TV	13	5.96	10399
7329	Oshare Kozou wa Hanamaru	Romance, Shoujo	OVA	1	5.96	327
4979	Shukufuku no Campanella Specials	Ecchi	Special	6	5.96	2817
5450	11eyes Picture Drama	Comedy	Special	13	5.95	2505
3813	Blade &amp; Soul Specials	Comedy	Special	7	5.95	5167
2635	Dai Yamato Zero-gou	Sci-Fi, Space	OVA	5	5.95	566
3487	DragonBlade	Action, Fantasy	Movie	1	5.95	427
3493	Garo: Guren no Tsuki	Action, Demons, Fantasy, Magic, Supernatural	TV	23	5.96	17515
6645	Handsome Girl	Romance, Shoujo	OVA	1	5.95	1734
6743	MAPS	Adventure, Comedy, Sci-Fi	OVA	4	5.95	1007
7112	Mujigen Hunter Fandora	Adventure, Fantasy, Sci-Fi	OVA	3	5.95	688
7149	Psycho Diver: Mashou Bosatsu	Horror, Psychological, Sci-Fi	OVA	1	5.95	2137
5797	Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou	Slice of Life	Special	12	5.95	2111
5758	Ten no Kawa	Fantasy, Music	Music	1	5.95	471
3544	Yuri Seijin Naoko-san	Comedy	OVA	1	5.95	9485
6527	Kantoku Fuyuki Todoki	Comedy, Josei, Slice of Life	TV	13	5.94	4037
5412	Koroshiya 1 The Animation: Episode 0	Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen	OVA	1	5.94	5704
5336	Kotatsu Neko (ONA)	Comedy	ONA	2	5.94	678
6735	Kumo to Tulip	Adventure	Movie	1	5.94	843
3530	Kuro to Kin no Akanai Kagi.	Romance, Shoujo	OVA	2	5.94	5019
2740	Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box	Magic, Music	Music	1	5.94	1773
5583	Meshimase Lodoss-tou Senki: Sorette Oishii no?	Comedy	TV	13	5.94	1187
6050	Santa Company	Fantasy	Movie	1	5.94	2659
6400	Seirei Tsukai	Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural	Movie	1	5.94	1693
5140	Selector Infected WIXOSS: Midoriko-san to Piruruku-tan	Comedy	Special	3	5.94	5505
1852	Toukiden: The Age of Demons - Introduction	Action, Demons	Special	1	5.94	499
5039	Uchuu Enban Dai-Sensou	Action, Mecha, Romance	Movie	1	5.94	557
6263	Youchien Senshi: Hanamaru Girls	Action, Comedy, Kids	Special	3	5.94	1147
7094	Cream Lemon: New Generation	Drama, Romance	OVA	4	5.93	917
2557	Fire Emblem	Action, Adventure, Fantasy, Magic, Shounen	OVA	2	5.93	5372
3502	Flying Witch Petit	Comedy, Slice of Life, Supernatural	ONA	9	5.93	6769
7237	Ginsoukikou Ordian	Mecha, Sci-Fi	TV	24	5.93	1304
4257	Hoshi no Umi no Amuri	Adventure, Fantasy, Sci-Fi	OVA	3	5.93	2443
5272	Meisou! Underworld	Action, Supernatural, Thriller	ONA	1	5.93	1456
5017	Norn9: Norn+Nonet Recap	Adventure, Fantasy, Josei, Romance	Special	1	5.93	2109
3323	Youkai Ningen Bem (2006)	Horror	TV	26	5.93	1070
3835	Battery	Drama, Slice of Life, Sports	TV	11	5.92	30270
1165	Duel Masters	Action, Adventure, Comedy, Shounen	TV	26	5.92	13012
6447	Haru wa Kuru	Adventure	ONA	1	5.92	547
6823	Malice@Doll	Horror, Psychological, Sci-Fi	OVA	3	5.92	1739
2688	Mobile Suit Gundam ZZ: Gundam Frag.	Action, Mecha, Military, Sci-Fi	OVA	2	5.92	2058
1711	Onsen Yousei Hakone-chan	Comedy, Seinen, Slice of Life	TV	13	5.92	18498
5303	Pugyuru	Comedy, Fantasy, School	TV	13	5.92	2513
6275	REACH x Thermae Romae: Pietrada no Kekkon	Comedy, Historical, Seinen	Special	1	5.92	308
4399	Sweet Valerian Specials	Comedy, Magic, Shoujo	Special	8	5.92	601
6439	Tobira wo Akete	Action, Adventure, Fantasy, Sci-Fi	Movie	1	5.92	894
4993	Asako Get You!!	Comedy, Romance, School, Seinen, Slice of Life	OVA	2	5.91	2619
6379	Babel Nisei (2001)	Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural	TV	13	5.91	1502
5259	Goulart Knights: Evoked the Beginning Black	Action, Drama, Fantasy, Shoujo, Supernatural	OVA	1	5.91	8002
6843	Hoshi no Kirby: Pilot	Adventure, Comedy, Fantasy, Parody	Special	1	5.91	915
6614	Kashi no Ki Mokku	Adventure, Fantasy	TV	52	5.91	787
1366	Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami	Magic, Shoujo	Movie	1	5.91	594
6087	Ryuu Seiki	Action, Demons, Fantasy, Sci-Fi	OVA	2	5.91	897
7283	Shizuku	Comedy	Movie	1	5.91	1484
4392	Sweet Valerian	Action, Comedy, Magic, School, Shoujo	TV	18	5.91	1680
6682	Ttori wa Zeta Robot	Action, Adventure, Kids, Mecha	Movie	1	5.91	334
6908	X Densha de Ikou	Dementia, Mystery, Supernatural	OVA	1	5.91	1129
6704	Calm	Dementia, Music	Movie	1	5.89	506
6550	Coluboccoro	Fantasy, Sci-Fi	OVA	1	5.89	1081
2036	Cosplay Complex: Extra Identification	Comedy	OVA	1	5.9	2145
7210	DinoZone	Adventure, Sci-Fi, Shounen	OVA	5	5.9	636
6999	Gakuen Tokusou Hikaruon	Action, Martial Arts, School, Super Power	OVA	1	5.9	1068
5150	Hatsune Miku x Tetsuya Nomura	Music	Special	1	5.9	1232
3376	Karen Senki	Action, Sci-Fi	ONA	11	5.9	8697
6438	Kekkou Kamen	Comedy, Ecchi	OVA	4	5.9	2344
2671	Ladies versus Butlers! Tokuten Disc Music Clip	Ecchi, Music	Special	1	5.9	5676
6262	Lupin Shanshei	Comedy, Parody	OVA	10	5.9	582
2163	Military!	Comedy, Ecchi, Military, Seinen, Slice of Life	TV	12	5.91	19761
5331	All That Gundam	Action, Mecha, Sci-Fi	Special	1	5.89	2760
1000	Aquarion Logos	Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi	TV	26	5.89	11756
3465	G-On Riders Special	Comedy, Ecchi, Sci-Fi	Special	1	5.89	302
2583	Gundam: Mission to the Rise	Action, Mecha, Sci-Fi	Special	1	5.89	2710
6845	Lime-iro Ryuukitan X	Drama, Ecchi, Harem, Historical, Mecha, Supernatural	TV	13	5.89	2009
5603	Rean no Tsubasa	Fantasy, Mecha, Sci-Fi	ONA	6	5.89	2228
3832	Usakame	Comedy, Shounen, Sports	TV	12	5.89	5941
6539	Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka	Action, Adventure, Comedy, Fantasy	OVA	1	5.89	472
1450	Divine Gate	Action, Fantasy, Sci-Fi	TV	12	5.88	83271
6445	Honey Tokyo	Sci-Fi	ONA	1	5.88	1410
6580	HORIZON feat. Hatsune Miku	Music	Music	1	5.88	1297
6915	Jikuu Tenshou Nazca	Action, Adventure, Drama, Fantasy, Magic	TV	12	5.88	3080
1651	Kagaku na Yatsura	Comedy, Ecchi, Romance, School, Sci-Fi, Seinen	OVA	1	5.88	10812
896	Kyoto Animation: Hana-hen	Slice of Life	Special	1	5.88	2483
4579	Platonic Chain: Web	Sci-Fi, Slice of Life	Special	1	5.88	322
6932	Shin Seiki Den Mars	Mecha, Sci-Fi, Shounen	TV	13	5.88	556
